depto,area,factor,no_hogar,internet_residencial,telefono_celular,tiene_equipamiento,desc_equip
5,1,249,2969,1,1,1,Computadora laptop
5,1,249,2966,2,2,NA,NA
5,1,249,2965,2,1,NA,NA
5,1,249,2963,1,2,NA,NA
5,1,249,2967,2,1,NA,NA
5,1,249,2964,2,1,NA,NA
5,1,249,2968,2,2,NA,NA
5,1,249,2971,1,1,NA,NA
5,1,121,2983,2,2,NA,NA
5,1,121,2985,2,1,NA,NA
5,1,121,2982,2,1,NA,NA
5,1,121,2984,2,2,NA,NA
5,1,121,2981,2,1,NA,NA
5,1,121,2980,2,1,NA,NA
5,2,543,3033,2,1,1,Computadora laptop
5,2,543,3030,2,2,NA,NA
5,2,543,3029,2,2,NA,NA
5,2,543,3032,2,2,NA,NA
5,2,543,3034,2,2,NA,NA
5,2,543,3031,2,2,NA,NA
5,1,155,3076,2,1,NA,NA
5,1,155,3077,2,2,NA,NA
5,1,155,3081,1,1,NA,NA
5,1,155,3080,2,1,NA,NA
5,1,155,3084,2,1,NA,NA
5,1,155,3085,2,1,NA,NA
5,1,155,3079,2,1,NA,NA
5,1,155,3082,1,1,NA,NA
5,1,155,3078,2,1,NA,NA
5,1,155,3083,2,1,NA,NA
5,1,78,3113,2,1,NA,NA
5,1,78,3109,2,1,NA,NA
5,1,78,3110,1,1,NA,NA
5,1,78,3108,2,1,NA,NA
5,1,78,3116,1,1,NA,NA
5,1,78,3112,1,1,NA,NA
5,1,78,3111,2,1,NA,NA
5,1,78,3114,2,2,NA,NA
5,1,78,3115,2,2,NA,NA
5,2,160,3125,2,1,NA,NA
5,2,160,3126,2,1,NA,NA
5,2,160,3121,2,1,NA,NA
5,2,160,3122,2,1,NA,NA
5,2,160,3118,2,1,NA,NA
5,2,160,3117,2,2,NA,NA
5,2,160,3123,2,2,NA,NA
5,2,160,3124,2,2,NA,NA
5,2,160,3120,2,2,NA,NA
5,2,160,3119,2,1,NA,NA
5,1,271,3166,2,1,NA,NA
5,1,271,3171,1,1,1,Computadora de escritorio
5,1,271,3170,1,1,NA,NA
5,1,271,3167,2,1,NA,NA
5,1,271,3168,1,1,NA,NA
5,1,271,3169,1,1,NA,NA
5,1,126,3172,2,1,NA,NA
5,1,126,3174,1,1,NA,NA
5,1,126,3175,2,1,NA,NA
5,1,126,3176,2,2,NA,NA
5,1,126,3173,2,1,NA,NA
5,1,126,3177,2,1,1,Computadora de escritorio
5,1,126,3179,2,2,NA,NA
5,1,126,3178,2,2,NA,NA
5,2,419,3222,2,2,NA,NA
5,2,419,3223,2,2,NA,NA
5,2,419,3220,2,1,NA,NA
5,2,419,3226,2,1,NA,NA
5,2,419,3225,2,1,NA,NA
5,2,419,3227,1,1,NA,NA
5,2,419,3221,2,2,NA,NA
5,2,419,3219,2,1,NA,NA
5,2,419,3224,2,2,NA,NA
5,2,188,3255,2,1,NA,NA
5,2,188,3262,2,1,NA,NA
5,2,188,3259,2,1,NA,NA
5,2,188,3258,2,1,NA,NA
5,2,188,3260,2,1,1,Computadora laptop
5,2,188,3261,2,1,NA,NA
5,2,188,3257,2,1,NA,NA
5,2,188,3253,2,1,NA,NA
5,2,188,3254,2,1,NA,NA
5,2,188,3256,2,1,NA,NA
5,1,200,3271,2,1,NA,NA
5,1,200,3265,2,1,NA,NA
5,1,200,3264,2,1,NA,NA
5,1,200,3272,2,1,NA,NA
5,1,200,3268,2,1,NA,NA
5,1,200,3270,2,1,NA,NA
5,1,200,3269,2,1,NA,NA
5,1,200,3266,2,1,NA,NA
5,1,200,3267,2,1,NA,NA
5,1,200,3263,2,1,NA,NA
6,1,435,3311,2,2,NA,NA
6,1,435,3308,2,2,NA,NA
6,1,435,3310,2,2,NA,NA
6,1,435,3307,2,2,NA,NA
6,1,435,3309,2,2,NA,NA
6,1,435,3306,2,2,NA,NA
6,1,152,3322,1,1,1,Computadora laptop
6,1,152,3323,1,1,1,Computadora de escritorio y Computadora laptop
6,1,152,3320,1,1,NA,NA
6,1,152,3321,2,2,NA,NA
6,1,152,3325,1,2,NA,NA
6,1,152,3319,1,1,NA,NA
6,1,152,3324,2,2,NA,NA
6,2,338,3369,1,1,NA,NA
6,2,338,3372,1,1,NA,NA
6,2,338,3370,2,2,NA,NA
6,2,338,3368,2,2,NA,NA
6,2,338,3371,1,1,NA,NA
6,1,194,3385,1,2,1,Computadora laptop
6,1,194,3382,1,1,NA,NA
6,1,194,3383,2,2,NA,NA
6,1,194,3381,1,2,1,Computadora de escritorio
6,1,194,3384,2,1,NA,NA
6,2,289,3407,2,2,NA,NA
6,2,289,3408,2,1,NA,NA
6,2,289,3406,2,1,NA,NA
6,2,289,3405,2,1,NA,NA
6,2,289,3409,2,1,NA,NA
6,2,289,3404,2,2,NA,NA
6,2,289,3403,2,2,NA,NA
6,2,163,3466,2,2,NA,NA
6,2,163,3461,2,2,1,Computadora laptop
6,2,163,3465,2,2,NA,NA
6,2,163,3463,2,2,NA,NA
6,2,163,3462,2,2,NA,NA
6,2,163,3468,2,1,NA,NA
6,2,163,3467,2,1,NA,NA
6,2,163,3464,2,2,NA,NA
6,2,163,3469,2,1,NA,NA
6,1,240,3477,2,2,NA,NA
6,1,240,3475,1,2,1,Computadora laptop
6,1,240,3476,2,2,NA,NA
6,1,240,3474,2,2,NA,NA
6,1,240,3473,2,1,NA,NA
6,1,240,3470,1,1,NA,NA
6,1,240,3471,2,2,NA,NA
6,1,240,3472,2,1,NA,NA
6,2,231,3493,2,2,NA,NA
6,2,231,3495,2,2,NA,NA
6,2,231,3497,2,2,NA,NA
6,2,231,3494,2,1,NA,NA
6,2,231,3496,2,2,NA,NA
6,1,205,3512,2,2,NA,NA
6,1,205,3514,1,2,NA,NA
6,1,205,3513,2,2,NA,NA
6,1,205,3511,2,2,NA,NA
6,1,205,3505,2,2,NA,NA
6,1,205,3507,2,2,NA,NA
6,1,205,3510,2,2,NA,NA
6,1,205,3506,2,2,NA,NA
6,1,205,3508,2,2,NA,NA
6,1,205,3509,2,2,NA,NA
6,1,436,3532,2,2,NA,NA
6,1,436,3530,2,2,NA,NA
6,1,436,3531,1,2,1,Computadora laptop
6,1,436,3533,2,1,NA,NA
6,1,436,3534,2,1,NA,NA
6,2,210,3543,2,1,NA,NA
6,2,210,3544,2,2,NA,NA
6,2,210,3549,2,2,NA,NA
6,2,210,3545,2,1,NA,NA
6,2,210,3547,2,2,NA,NA
6,2,210,3548,2,2,NA,NA
6,2,210,3546,1,2,NA,NA
6,2,210,3550,2,2,NA,NA
6,2,265,3581,2,2,NA,NA
6,2,265,3583,2,1,NA,NA
6,2,265,3574,2,2,NA,NA
6,2,265,3578,2,2,NA,NA
6,2,265,3579,2,2,NA,NA
6,2,265,3576,2,1,NA,NA
6,2,265,3582,2,2,NA,NA
6,2,265,3575,2,1,NA,NA
6,2,265,3577,2,2,NA,NA
6,2,265,3580,2,1,NA,NA
6,1,320,3594,2,1,NA,NA
6,1,320,3591,2,2,NA,NA
6,1,320,3597,2,1,NA,NA
6,1,320,3592,1,2,1,Computadora de escritorio
6,1,320,3595,2,2,NA,NA
6,1,320,3593,2,1,NA,NA
6,1,320,3596,2,2,NA,NA
6,2,856,3635,2,1,NA,NA
6,2,856,3631,2,2,NA,NA
6,2,856,3632,2,2,NA,NA
6,2,856,3634,2,2,NA,NA
6,2,856,3633,2,1,NA,NA
6,1,328,3667,2,1,NA,NA
6,1,328,3668,2,2,NA,NA
6,1,328,3666,1,2,NA,NA
6,1,328,3662,2,2,NA,NA
6,1,328,3664,1,1,NA,NA
6,1,328,3663,2,2,NA,NA
6,1,328,3665,1,1,NA,NA
6,2,294,3682,2,2,NA,NA
6,2,294,3683,1,1,1,Computadora de escritorio y Computadora laptop
6,2,294,3680,1,1,NA,NA
6,2,294,3679,2,2,NA,NA
6,2,294,3681,1,1,NA,NA
6,2,648,3693,1,1,NA,NA
6,2,648,3694,1,1,NA,NA
6,2,648,3695,2,2,NA,NA
6,2,648,3692,2,1,NA,NA
7,1,464,3696,2,1,NA,NA
7,1,464,3698,2,2,1,Computadora laptop
7,1,464,3701,1,1,NA,NA
7,1,464,3700,2,2,NA,NA
7,1,464,3699,1,1,NA,NA
7,1,464,3697,1,1,1,Computadora laptop
7,1,464,3702,2,1,NA,NA
7,1,284,3709,2,1,NA,NA
7,1,284,3707,2,1,NA,NA
7,1,284,3710,2,1,NA,NA
7,1,284,3708,1,1,NA,NA
7,1,284,3706,2,1,NA,NA
7,1,284,3703,1,1,NA,NA
7,1,284,3704,1,1,1,Computadora laptop
7,1,284,3705,2,1,NA,NA
7,1,102,3719,2,1,1,Computadora de escritorio y Computadora laptop
7,1,102,3722,1,1,1,Computadora de escritorio y Computadora laptop
7,1,102,3726,2,2,NA,NA
7,1,102,3718,2,1,NA,NA
7,1,102,3724,1,1,1,Computadora laptop
7,1,102,3723,1,1,NA,NA
7,1,102,3720,1,2,NA,NA
7,1,102,3721,2,1,NA,NA
7,1,102,3725,1,1,1,Computadora laptop
7,1,161,3730,2,1,NA,NA
7,1,161,3736,2,2,NA,NA
7,1,161,3727,2,1,NA,NA
7,1,161,3729,2,1,NA,NA
7,1,161,3731,2,2,NA,NA
7,1,161,3728,2,1,NA,NA
7,1,161,3733,2,2,NA,NA
7,1,161,3734,1,2,1,Computadora laptop
7,1,161,3735,2,1,NA,NA
7,1,161,3732,2,2,NA,NA
7,1,250,3740,2,1,NA,NA
7,1,250,3737,2,1,NA,NA
7,1,250,3742,2,1,NA,NA
7,1,250,3741,2,1,NA,NA
7,1,250,3738,2,1,NA,NA
7,1,250,3743,2,1,1,Computadora laptop
7,1,250,3739,2,2,NA,NA
7,1,250,3744,2,1,NA,NA
7,2,389,3766,2,1,NA,NA
7,2,389,3770,1,1,NA,NA
7,2,389,3767,1,1,1,Computadora de escritorio y Computadora laptop
7,2,389,3769,1,1,1,Computadora laptop
7,2,389,3768,2,1,NA,NA
7,2,389,3765,2,1,1,Computadora laptop
7,2,389,3771,1,1,1,Computadora de escritorio y Computadora laptop
7,1,486,3790,2,1,NA,NA
7,1,486,3792,2,1,NA,NA
7,1,486,3789,2,1,NA,NA
7,1,486,3788,2,1,NA,NA
7,1,486,3791,2,1,NA,NA
7,2,352,3813,1,1,NA,NA
7,2,352,3815,1,1,NA,NA
7,2,352,3811,2,1,NA,NA
7,2,352,3812,2,1,1,Computadora laptop
7,2,352,3810,2,1,NA,NA
7,2,352,3814,2,1,NA,NA
7,2,326,3846,2,1,NA,NA
7,2,326,3843,2,1,NA,NA
7,2,326,3842,2,1,NA,NA
7,2,326,3847,2,1,NA,NA
7,2,326,3845,2,1,NA,NA
7,2,326,3841,2,1,NA,NA
7,2,326,3844,2,1,NA,NA
7,2,158,3883,2,1,NA,NA
7,2,158,3881,2,1,NA,NA
7,2,158,3882,2,1,NA,NA
7,2,158,3880,2,1,NA,NA
7,2,158,3884,2,1,NA,NA
7,2,158,3877,2,1,NA,NA
7,2,158,3879,2,2,NA,NA
7,2,158,3876,2,1,NA,NA
7,2,158,3875,2,1,NA,NA
7,2,158,3878,2,1,NA,NA
7,1,344,3914,1,1,NA,NA
7,1,344,3915,1,1,NA,NA
7,1,344,3912,1,1,1,Computadora laptop
7,1,344,3913,2,1,1,Computadora de escritorio
7,1,344,3911,2,1,NA,NA
7,1,344,3916,1,1,NA,NA
7,1,344,3917,2,1,NA,NA
7,1,220,3954,2,1,NA,NA
7,1,220,3950,2,1,NA,NA
7,1,220,3949,2,1,NA,NA
7,1,220,3953,2,1,NA,NA
7,1,220,3955,2,1,1,Computadora laptop
7,1,220,3948,2,1,NA,NA
7,1,220,3951,2,1,NA,NA
7,1,220,3952,2,1,NA,NA
7,1,279,3957,2,1,NA,NA
7,1,279,3959,2,1,1,Computadora laptop
7,1,279,3958,2,1,1,Computadora laptop
7,1,279,3956,1,1,1,Computadora laptop
7,1,279,3960,1,1,1,Computadora laptop
7,1,218,4014,2,1,NA,NA
7,1,218,4007,2,1,NA,NA
7,1,218,4008,2,1,NA,NA
7,1,218,4016,2,1,NA,NA
7,1,218,4009,2,1,NA,NA
7,1,218,4012,2,1,NA,NA
7,1,218,4013,2,1,NA,NA
7,1,218,4011,2,1,NA,NA
7,1,218,4015,2,1,NA,NA
7,1,218,4010,2,1,NA,NA
7,1,303,4019,1,1,1,Computadora laptop
7,1,303,4022,1,1,NA,NA
7,1,303,4018,1,1,1,Computadora de escritorio
7,1,303,4017,1,1,1,Computadora de escritorio
7,1,303,4020,2,1,NA,NA
7,1,303,4021,1,2,1,Computadora de escritorio
7,1,100,4045,1,1,1,Computadora laptop
7,1,100,4046,2,1,NA,NA
7,1,100,4041,2,1,NA,NA
7,1,100,4043,2,1,NA,NA
7,1,100,4047,2,1,NA,NA
7,1,100,4042,1,1,1,Computadora laptop
7,1,100,4044,1,1,NA,NA
7,1,233,4057,2,2,NA,NA
7,1,233,4058,2,2,NA,NA
7,1,233,4056,2,1,1,Computadora laptop
7,1,233,4062,2,1,NA,NA
7,1,233,4063,2,1,NA,NA
7,1,233,4059,2,2,NA,NA
7,1,233,4061,2,1,NA,NA
7,1,233,4060,2,1,NA,NA
8,1,482,4087,2,1,NA,NA
8,1,482,4092,2,1,NA,NA
8,1,482,4089,2,1,NA,NA
8,1,482,4091,2,1,1,Computadora laptop
8,1,482,4093,2,2,NA,NA
8,1,482,4088,2,2,NA,NA
8,1,482,4090,1,2,1,Computadora de escritorio
8,1,482,4094,2,2,NA,NA
8,1,482,4095,1,2,1,Computadora laptop
8,1,131,4106,2,1,NA,NA
8,1,131,4109,1,1,NA,NA
8,1,131,4105,1,2,1,Computadora laptop
8,1,131,4110,2,1,1,Computadora de escritorio y Computadora laptop
8,1,131,4107,2,1,1,Computadora laptop
8,1,131,4108,2,1,1,Computadora de escritorio
8,1,131,4111,1,1,1,Computadora de escritorio
8,1,131,4104,1,2,1,Computadora laptop
8,1,519,4113,1,2,NA,NA
8,1,519,4112,2,1,NA,NA
8,1,519,4115,2,2,NA,NA
8,1,519,4116,2,1,NA,NA
8,1,519,4114,1,1,1,Computadora de escritorio
8,1,177,4140,2,1,1,Computadora laptop
8,1,177,4146,1,1,1,Computadora laptop
8,1,177,4145,2,1,NA,NA
8,1,177,4142,2,1,1,Computadora laptop
8,1,177,4138,2,1,NA,NA
8,1,177,4141,1,1,1,Computadora laptop
8,1,177,4143,2,2,1,Computadora laptop
8,1,177,4147,1,2,NA,NA
8,1,177,4139,2,1,NA,NA
8,1,177,4144,1,2,1,Computadora de escritorio y Computadora laptop
8,1,366,4149,1,1,1,Computadora de escritorio y Computadora laptop
8,1,366,4152,2,2,1,Computadora laptop
8,1,366,4148,1,1,1,Computadora laptop
8,1,366,4150,2,1,NA,NA
8,1,366,4153,2,2,1,Computadora laptop
8,1,366,4151,2,1,1,Computadora laptop
8,1,340,4156,2,1,NA,NA
8,1,340,4154,2,2,NA,NA
8,1,340,4158,1,2,NA,NA
8,1,340,4155,1,2,NA,NA
8,1,340,4157,2,2,NA,NA
8,1,195,4194,2,1,NA,NA
8,1,195,4199,1,1,1,Computadora de escritorio y Computadora laptop
8,1,195,4193,2,1,NA,NA
8,1,195,4196,2,1,NA,NA
8,1,195,4197,2,1,NA,NA
8,1,195,4195,2,2,NA,NA
8,1,195,4198,2,1,NA,NA
8,1,224,4222,2,1,NA,NA
8,1,224,4226,2,1,NA,NA
8,1,224,4223,2,1,NA,NA
8,1,224,4224,2,1,NA,NA
8,1,224,4225,2,1,NA,NA
8,1,224,4221,2,1,NA,NA
8,1,224,4227,2,1,NA,NA
8,1,224,4228,2,1,NA,NA
8,2,270,4234,2,1,NA,NA
8,2,270,4230,2,1,NA,NA
8,2,270,4236,2,1,NA,NA
8,2,270,4231,2,2,NA,NA
8,2,270,4235,2,1,NA,NA
8,2,270,4232,2,1,NA,NA
8,2,270,4233,1,1,1,Computadora laptop
8,2,270,4229,2,1,NA,NA
8,1,264,4281,2,1,1,Computadora laptop
8,1,264,4283,2,1,NA,NA
8,1,264,4285,2,1,NA,NA
8,1,264,4279,2,1,NA,NA
8,1,264,4284,2,1,NA,NA
8,1,264,4282,2,1,NA,NA
8,1,264,4280,2,1,NA,NA
8,2,203,4300,2,1,NA,NA
8,2,203,4301,2,1,NA,NA
8,2,203,4293,2,1,NA,NA
8,2,203,4295,2,1,NA,NA
8,2,203,4299,2,1,NA,NA
8,2,203,4298,1,1,NA,NA
8,2,203,4296,2,1,NA,NA
8,2,203,4297,2,2,NA,NA
8,2,203,4294,2,1,1,Computadora laptop
8,2,203,4302,2,2,NA,NA
8,2,155,4335,2,1,NA,NA
8,2,155,4337,2,1,NA,NA
8,2,155,4334,2,1,NA,NA
8,2,155,4336,2,1,NA,NA
8,2,155,4330,2,1,NA,NA
8,2,155,4331,2,1,NA,NA
8,2,155,4329,2,1,NA,NA
8,2,155,4332,2,1,NA,NA
8,2,155,4328,2,1,NA,NA
8,2,155,4333,2,1,1,Computadora laptop
8,2,271,4361,2,1,NA,NA
8,2,271,4364,2,1,NA,NA
8,2,271,4355,2,1,NA,NA
8,2,271,4360,2,1,NA,NA
8,2,271,4363,2,1,NA,NA
8,2,271,4356,2,1,NA,NA
8,2,271,4359,2,1,NA,NA
8,2,271,4358,2,1,NA,NA
8,2,271,4362,2,1,NA,NA
8,2,271,4357,2,1,NA,NA
8,2,264,4389,2,1,NA,NA
8,2,264,4393,2,1,NA,NA
8,2,264,4388,2,1,NA,NA
8,2,264,4392,2,1,NA,NA
8,2,264,4390,2,1,NA,NA
8,2,264,4391,2,1,NA,NA
8,2,264,4387,2,1,NA,NA
8,2,317,4426,2,1,NA,NA
8,2,317,4423,2,1,NA,NA
8,2,317,4424,2,1,NA,NA
8,2,317,4421,2,1,NA,NA
8,2,317,4427,2,1,NA,NA
8,2,317,4422,2,1,NA,NA
8,2,317,4425,2,1,NA,NA
8,2,317,4419,2,1,NA,NA
8,2,317,4420,2,1,NA,NA
9,1,541,4458,1,1,1,Computadora laptop
9,1,541,4459,1,1,1,Computadora laptop
9,1,541,4456,2,1,1,Computadora laptop
9,1,541,4455,2,1,1,Computadora laptop
9,1,541,4457,2,1,1,Computadora de escritorio
9,1,541,4460,1,1,1,Computadora laptop
9,1,377,4472,1,1,1,Computadora laptop
9,1,377,4471,1,1,1,Computadora de escritorio
9,1,377,4474,2,1,NA,NA
9,1,377,4473,2,1,NA,NA
9,1,442,4535,2,1,NA,NA
9,1,442,4536,2,2,NA,NA
9,1,508,4495,2,1,1,Computadora laptop
9,1,508,4492,2,1,1,Computadora laptop
9,1,508,4493,1,1,1,Computadora de escritorio
9,1,508,4494,1,1,NA,NA
9,1,388,4502,2,1,1,Computadora laptop
9,1,388,4501,2,1,NA,NA
9,1,388,4503,2,1,1,Computadora laptop
9,1,388,4504,2,1,NA,NA
9,1,388,4506,1,1,1,Computadora laptop
9,1,388,4507,2,1,1,Computadora laptop
9,1,388,4505,1,2,1,Computadora laptop
9,1,352,4546,1,1,NA,NA
9,1,352,4548,1,1,NA,NA
9,1,352,4545,2,2,NA,NA
9,1,352,4547,2,2,NA,NA
9,1,352,4544,1,1,NA,NA
9,1,352,4543,2,2,NA,NA
9,1,352,4542,2,2,NA,NA
9,1,404,4571,1,1,1,Computadora de escritorio
9,1,404,4569,2,1,NA,NA
9,1,404,4572,1,1,1,Computadora laptop
9,1,404,4573,2,1,NA,NA
9,1,404,4570,1,1,NA,NA
9,1,404,4574,2,1,1,Computadora de escritorio y Computadora laptop
9,2,573,4588,2,1,NA,NA
9,2,573,4581,2,1,NA,NA
9,2,573,4585,2,1,NA,NA
9,2,573,4582,2,1,NA,NA
9,2,573,4584,2,1,NA,NA
9,2,573,4587,2,1,NA,NA
9,2,573,4586,2,1,NA,NA
9,2,573,4583,1,1,NA,NA
9,2,513,4604,1,2,NA,NA
9,2,513,4610,2,1,NA,NA
9,2,513,4611,2,1,NA,NA
9,2,513,4609,2,1,NA,NA
9,2,513,4605,2,1,NA,NA
9,2,513,4606,2,1,NA,NA
9,2,513,4608,2,1,NA,NA
9,2,513,4607,2,1,NA,NA
9,1,284,4618,2,2,NA,NA
9,1,284,4617,2,2,NA,NA
9,1,284,4614,2,1,NA,NA
9,1,284,4616,2,1,NA,NA
9,1,284,4620,1,2,NA,NA
9,1,284,4619,2,2,NA,NA
9,1,284,4612,2,1,NA,NA
9,1,284,4613,2,1,NA,NA
9,1,284,4615,2,1,NA,NA
9,1,282,4629,2,1,NA,NA
9,1,282,4624,2,2,NA,NA
9,1,282,4625,1,1,NA,NA
9,1,282,4621,2,2,NA,NA
9,1,282,4628,2,1,NA,NA
9,1,282,4627,2,1,NA,NA
9,1,282,4626,2,1,NA,NA
9,1,282,4623,2,2,NA,NA
9,1,282,4630,2,1,NA,NA
9,1,282,4622,2,2,NA,NA
9,1,505,4637,1,1,1,Computadora de escritorio y Computadora laptop
9,1,505,4636,2,1,1,Computadora de escritorio
9,1,505,4639,1,1,1,Computadora laptop
9,1,505,4638,2,1,NA,NA
9,2,453,4655,2,1,NA,NA
9,2,453,4650,2,1,NA,NA
9,2,453,4651,2,1,NA,NA
9,2,453,4653,2,1,NA,NA
9,2,453,4652,2,1,NA,NA
9,2,453,4654,1,1,1,Computadora laptop
9,2,453,4657,2,1,NA,NA
9,2,453,4656,1,1,NA,NA
9,2,641,4700,2,1,NA,NA
9,2,641,4704,2,1,NA,NA
9,2,641,4705,2,1,NA,NA
9,2,641,4702,2,1,NA,NA
9,2,641,4701,2,1,NA,NA
9,2,641,4703,2,1,NA,NA
9,1,1051,4708,2,2,NA,NA
9,1,372,4746,2,2,NA,NA
9,1,372,4748,2,1,NA,NA
9,1,372,4742,2,1,NA,NA
9,1,372,4745,2,1,NA,NA
9,1,372,4747,2,1,NA,NA
9,1,372,4744,2,1,NA,NA
9,1,372,4743,2,1,NA,NA
9,2,189,4756,2,2,NA,NA
9,2,189,4757,2,2,NA,NA
9,2,189,4760,2,2,NA,NA
9,2,189,4761,2,2,NA,NA
9,2,189,4758,2,1,NA,NA
9,2,189,4762,2,1,NA,NA
9,2,189,4759,2,2,NA,NA
9,2,604,4791,2,1,NA,NA
9,2,604,4790,2,1,NA,NA
9,2,604,4792,2,1,NA,NA
9,2,604,4793,2,1,NA,NA
9,2,604,4795,2,1,NA,NA
9,2,604,4794,2,1,NA,NA
9,1,276,4797,2,2,NA,NA
9,1,276,4799,2,2,NA,NA
9,1,276,4801,2,2,1,Computadora laptop
9,1,276,4798,2,2,NA,NA
9,1,276,4800,2,2,NA,NA
9,1,276,4803,2,2,1,Computadora laptop
9,1,276,4804,2,1,1,Computadora de escritorio y Computadora laptop
9,1,276,4802,2,2,NA,NA
9,1,276,4796,2,2,NA,NA
9,2,594,4827,2,1,NA,NA
9,2,594,4826,2,1,NA,NA
9,2,594,4828,2,1,NA,NA
9,1,348,4854,2,2,NA,NA
9,1,348,4852,1,2,1,Computadora laptop
9,1,348,4853,2,2,NA,NA
9,1,348,4851,2,1,NA,NA
9,1,348,4848,2,1,NA,NA
9,1,348,4855,2,2,NA,NA
9,1,348,4847,1,1,NA,NA
9,1,348,4849,1,2,NA,NA
9,1,348,4850,2,1,NA,NA
9,2,306,4884,2,2,NA,NA
9,2,306,4878,2,2,NA,NA
9,2,306,4882,2,2,NA,NA
9,2,306,4885,2,2,NA,NA
9,2,306,4883,2,2,NA,NA
9,2,306,4880,2,1,NA,NA
9,2,306,4881,2,1,NA,NA
9,2,306,4879,2,1,NA,NA
9,2,306,4886,2,2,NA,NA
9,1,308,4902,2,1,NA,NA
9,1,308,4907,1,1,NA,NA
9,1,308,4903,2,1,1,Computadora laptop
9,1,308,4906,2,2,NA,NA
9,1,308,4899,2,1,NA,NA
9,1,308,4904,2,1,NA,NA
9,1,308,4901,2,1,NA,NA
9,1,308,4905,2,1,NA,NA
9,1,308,4900,1,1,NA,NA
9,1,330,4931,1,1,NA,NA
9,1,330,4930,1,1,1,Computadora de escritorio
9,1,330,4937,2,1,NA,NA
9,1,330,4934,2,1,NA,NA
9,1,330,4936,1,1,NA,NA
9,1,330,4935,1,1,NA,NA
9,1,330,4932,2,1,NA,NA
9,1,330,4933,2,1,NA,NA
10,1,497,4971,1,2,NA,NA
10,1,497,4974,1,1,NA,NA
10,1,497,4969,2,2,NA,NA
10,1,497,4970,2,1,NA,NA
10,1,497,4972,2,1,NA,NA
10,1,497,4975,2,1,NA,NA
10,1,497,4973,2,1,1,Computadora de escritorio
10,1,288,5013,1,1,1,Computadora laptop
10,1,288,5011,2,1,NA,NA
10,1,288,5016,2,1,NA,NA
10,1,288,5009,2,1,NA,NA
10,1,288,5015,1,1,NA,NA
10,1,288,5014,1,1,NA,NA
10,1,288,5010,2,1,NA,NA
10,1,288,5012,2,1,NA,NA
10,2,309,5045,2,1,NA,NA
10,2,309,5047,2,1,NA,NA
10,2,309,5046,2,1,NA,NA
10,2,309,5050,2,1,NA,NA
10,2,309,5051,2,1,NA,NA
10,2,309,5044,2,1,NA,NA
10,2,309,5043,2,1,NA,NA
10,2,309,5049,2,1,NA,NA
10,2,309,5052,2,1,NA,NA
10,2,309,5048,2,1,NA,NA
10,1,509,5068,2,1,NA,NA
10,1,509,5063,1,1,NA,NA
10,1,509,5066,2,1,NA,NA
10,1,509,5067,2,1,1,Computadora laptop
10,1,509,5064,1,1,NA,NA
10,1,509,5065,2,1,NA,NA
10,2,350,5114,2,1,1,Computadora de escritorio
10,2,350,5113,1,1,NA,NA
10,2,350,5115,2,1,NA,NA
10,2,350,5112,2,1,NA,NA
10,2,350,5116,2,2,NA,NA
10,2,350,5111,2,2,NA,NA
10,2,430,5137,2,1,NA,NA
10,2,430,5134,2,1,NA,NA
10,2,430,5135,2,1,NA,NA
10,2,430,5136,2,1,NA,NA
10,2,430,5133,2,1,NA,NA
10,2,226,5174,2,1,NA,NA
10,2,226,5176,2,1,NA,NA
10,2,226,5173,1,1,NA,NA
10,2,226,5170,2,1,NA,NA
10,2,226,5171,2,1,NA,NA
10,2,226,5175,1,1,NA,NA
10,2,226,5172,2,1,NA,NA
10,1,204,5182,2,1,NA,NA
10,1,204,5178,2,1,NA,NA
10,1,204,5180,2,1,NA,NA
10,1,204,5177,2,1,NA,NA
10,1,204,5183,2,1,NA,NA
10,1,204,5179,1,1,1,Computadora laptop
10,1,204,5181,2,1,1,Computadora laptop
10,1,204,5184,2,1,NA,NA
10,2,79,5222,2,1,NA,NA
10,2,79,5228,2,1,NA,NA
10,2,79,5227,2,2,NA,NA
10,2,79,5225,2,1,NA,NA
10,2,79,5223,2,1,NA,NA
10,2,79,5224,2,1,NA,NA
10,2,79,5219,2,1,NA,NA
10,2,79,5220,2,1,NA,NA
10,2,79,5221,2,1,1,Computadora laptop
10,2,79,5226,2,2,NA,NA
10,1,304,5251,2,1,NA,NA
10,1,304,5252,1,1,NA,NA
10,1,304,5254,2,1,NA,NA
10,1,304,5255,2,1,1,Computadora laptop
10,1,304,5250,2,1,NA,NA
10,1,304,5253,2,1,NA,NA
10,2,221,5256,2,1,NA,NA
10,2,221,5261,2,2,NA,NA
10,2,221,5259,2,1,NA,NA
10,2,221,5257,2,1,NA,NA
10,2,221,5262,2,1,NA,NA
10,2,221,5263,2,1,NA,NA
10,2,221,5258,2,1,NA,NA
10,2,221,5260,2,1,NA,NA
10,2,151,5295,2,1,NA,NA
10,2,151,5291,2,1,1,Computadora laptop
10,2,151,5298,2,2,NA,NA
10,2,151,5296,2,1,NA,NA
10,2,151,5297,2,1,NA,NA
10,2,151,5294,2,2,NA,NA
10,2,151,5293,2,1,NA,NA
10,2,151,5292,2,2,NA,NA
10,1,366,5335,2,1,NA,NA
10,1,366,5338,2,1,NA,NA
10,1,366,5336,2,2,NA,NA
10,1,366,5332,2,1,1,Computadora laptop
10,1,366,5337,2,1,NA,NA
