timeClass,userRating,date
blitz,3165, 2023.05.02
blitz,3170, 2023.05.02
blitz,3176, 2023.05.02
blitz,3174, 2023.05.02
blitz,3178, 2023.05.02
blitz,3182, 2023.05.02
blitz,3178, 2023.05.02
blitz,3166, 2023.05.02
blitz,3170, 2023.05.02
blitz,3158, 2023.05.02
blitz,3163, 2023.05.02
blitz,3167, 2023.05.02
blitz,3167, 2023.05.02
blitz,3160, 2023.05.02
blitz,3160, 2023.05.02
blitz,3162, 2023.05.02
blitz,3164, 2023.05.02
blitz,3167, 2023.05.02
blitz,3164, 2023.05.02
blitz,3152, 2023.05.02
blitz,3139, 2023.05.02
blitz,3140, 2023.05.02
blitz,3143, 2023.05.03
blitz,3146, 2023.05.03
blitz,3149, 2023.05.03
blitz,3152, 2023.05.03
blitz,3155, 2023.05.03
blitz,3158, 2023.05.03
blitz,3161, 2023.05.03
blitz,3164, 2023.05.03
blitz,3166, 2023.05.03
blitz,3168, 2023.05.03
blitz,3170, 2023.05.03
blitz,3172, 2023.05.03
blitz,3174, 2023.05.03
blitz,3176, 2023.05.03
blitz,3178, 2023.05.03
blitz,3180, 2023.05.03
blitz,3182, 2023.05.03
blitz,3184, 2023.05.03
blitz,3185, 2023.05.03
blitz,3189, 2023.05.03
blitz,3193, 2023.05.03
blitz,3197, 2023.05.03
blitz,3200, 2023.05.03
blitz,3204, 2023.05.03
blitz,3204, 2023.05.03
blitz,3199, 2023.05.03
blitz,3199, 2023.05.03
blitz,3202, 2023.05.03
blitz,3202, 2023.05.03
blitz,3206, 2023.05.03
blitz,3207, 2023.05.03
blitz,3209, 2023.05.03
blitz,3210, 2023.05.03
blitz,3206, 2023.05.03
blitz,3206, 2023.05.03
blitz,3207, 2023.05.03
blitz,3207, 2023.05.03
blitz,3201, 2023.05.03
blitz,3202, 2023.05.03
blitz,3203, 2023.05.03
blitz,3204, 2023.05.03
blitz,3204, 2023.05.03
blitz,3206, 2023.05.03
blitz,3207, 2023.05.03
blitz,3207, 2023.05.03
blitz,3208, 2023.05.03
blitz,3210, 2023.05.03
blitz,3212, 2023.05.03
blitz,3216, 2023.05.03
blitz,3210, 2023.05.03
blitz,3203, 2023.05.03
blitz,3203, 2023.05.03
blitz,3204, 2023.05.04
blitz,3205, 2023.05.04
blitz,3207, 2023.05.04
blitz,3209, 2023.05.04
blitz,3211, 2023.05.04
blitz,3213, 2023.05.04
blitz,3207, 2023.05.04
blitz,3209, 2023.05.04
blitz,3211, 2023.05.04
blitz,3213, 2023.05.04
blitz,3215, 2023.05.04
blitz,3217, 2023.05.04
blitz,3220, 2023.05.04
blitz,3223, 2023.05.04
blitz,3226, 2023.05.04
blitz,3229, 2023.05.04
blitz,3232, 2023.05.04
blitz,3234, 2023.05.04
blitz,3236, 2023.05.04
blitz,3238, 2023.05.04
blitz,3240, 2023.05.04
blitz,3242, 2023.05.04
blitz,3244, 2023.05.04
blitz,3245, 2023.05.04
blitz,3247, 2023.05.04
blitz,3249, 2023.05.04
blitz,3235, 2023.05.04
blitz,3237, 2023.05.04
blitz,3239, 2023.05.04
blitz,3241, 2023.05.04
blitz,3243, 2023.05.04
blitz,3245, 2023.05.04
blitz,3247, 2023.05.04
blitz,3241, 2023.05.04
blitz,3243, 2023.05.04
blitz,3245, 2023.05.04
blitz,3239, 2023.05.04
blitz,3241, 2023.05.04
blitz,3243, 2023.05.04
blitz,3245, 2023.05.04
blitz,3247, 2023.05.04
blitz,3249, 2023.05.04
blitz,3251, 2023.05.04
bullet,3329, 2023.05.04
bullet,3320, 2023.05.04
bullet,3328, 2023.05.04
bullet,3327, 2023.05.04
blitz,3254, 2023.05.04
blitz,3241, 2023.05.04
blitz,3245, 2023.05.04
blitz,3247, 2023.05.05
blitz,3249, 2023.05.05
blitz,3251, 2023.05.05
blitz,3253, 2023.05.05
blitz,3255, 2023.05.05
blitz,3241, 2023.05.05
blitz,3243, 2023.05.05
blitz,3245, 2023.05.05
blitz,3247, 2023.05.05
blitz,3249, 2023.05.05
blitz,3251, 2023.05.05
blitz,3254, 2023.05.05
blitz,3257, 2023.05.05
blitz,3243, 2023.05.05
blitz,3246, 2023.05.05
blitz,3249, 2023.05.05
blitz,3236, 2023.05.05
blitz,3239, 2023.05.05
blitz,3242, 2023.05.05
blitz,3245, 2023.05.05
blitz,3248, 2023.05.05
blitz,3251, 2023.05.05
blitz,3253, 2023.05.05
blitz,3239, 2023.05.05
blitz,3241, 2023.05.05
blitz,3243, 2023.05.05
blitz,3245, 2023.05.05
blitz,3247, 2023.05.05
blitz,3233, 2023.05.05
blitz,3235, 2023.05.05
blitz,3229, 2023.05.05
blitz,3231, 2023.05.05
blitz,3218, 2023.05.05
blitz,3221, 2023.05.05
blitz,3224, 2023.05.05
blitz,3227, 2023.05.05
blitz,3230, 2023.05.05
blitz,3233, 2023.05.05
blitz,3236, 2023.05.05
blitz,3239, 2023.05.05
blitz,3242, 2023.05.05
blitz,3245, 2023.05.05
blitz,3240, 2023.05.05
blitz,3243, 2023.05.05
blitz,3246, 2023.05.05
blitz,3249, 2023.05.05
blitz,3252, 2023.05.05
blitz,3254, 2023.05.05
blitz,3256, 2023.05.05
blitz,3258, 2023.05.05
blitz,3260, 2023.05.06
blitz,3263, 2023.05.07
blitz,3266, 2023.05.07
blitz,3268, 2023.05.08
blitz,3270, 2023.05.08
blitz,3272, 2023.05.08
blitz,3274, 2023.05.08
blitz,3276, 2023.05.08
blitz,3262, 2023.05.08
blitz,3264, 2023.05.08
blitz,3266, 2023.05.08
blitz,3268, 2023.05.08
blitz,3254, 2023.05.08
blitz,3255, 2023.05.08
blitz,3256, 2023.05.08
blitz,3257, 2023.05.08
blitz,3258, 2023.05.08
blitz,3259, 2023.05.08
blitz,3260, 2023.05.08
blitz,3261, 2023.05.08
blitz,3263, 2023.05.08
blitz,3265, 2023.05.08
blitz,3267, 2023.05.08
blitz,3263, 2023.05.08
blitz,3267, 2023.05.08
blitz,3271, 2023.05.08
blitz,3275, 2023.05.08
blitz,3276, 2023.05.09
blitz,3277, 2023.05.09
blitz,3278, 2023.05.09
blitz,3279, 2023.05.09
blitz,3280, 2023.05.09
blitz,3280, 2023.05.09
blitz,3280, 2023.05.09
blitz,3281, 2023.05.09
blitz,3283, 2023.05.09
blitz,3269, 2023.05.09
blitz,3271, 2023.05.09
blitz,3274, 2023.05.09
blitz,3276, 2023.05.09
blitz,3268, 2023.05.09
blitz,3271, 2023.05.09
blitz,3266, 2023.05.09
blitz,3267, 2023.05.09
blitz,3268, 2023.05.09
blitz,3269, 2023.05.09
blitz,3270, 2023.05.09
blitz,3270, 2023.05.09
blitz,3270, 2023.05.09
blitz,3271, 2023.05.09
blitz,3272, 2023.05.09
blitz,3258, 2023.05.09
blitz,3259, 2023.05.09
blitz,3261, 2023.05.09
blitz,3263, 2023.05.09
blitz,3266, 2023.05.09
blitz,3274, 2023.05.09
blitz,3269, 2023.05.09
blitz,3270, 2023.05.10
blitz,3263, 2023.05.10
blitz,3264, 2023.05.10
blitz,3265, 2023.05.10
blitz,3250, 2023.05.10
blitz,3235, 2023.05.10
blitz,3237, 2023.05.10
blitz,3239, 2023.05.10
blitz,3225, 2023.05.10
blitz,3227, 2023.05.10
blitz,3229, 2023.05.10
blitz,3233, 2023.05.10
blitz,3221, 2023.05.10
blitz,3226, 2023.05.10
blitz,3228, 2023.05.10
blitz,3230, 2023.05.10
blitz,3232, 2023.05.10
blitz,3218, 2023.05.10
blitz,3220, 2023.05.10
blitz,3221, 2023.05.10
blitz,3222, 2023.05.10
blitz,3223, 2023.05.10
blitz,3224, 2023.05.10
blitz,3225, 2023.05.10
blitz,3226, 2023.05.10
blitz,3227, 2023.05.10
blitz,3228, 2023.05.10
blitz,3229, 2023.05.10
blitz,3230, 2023.05.10
blitz,3233, 2023.05.10
blitz,3233, 2023.05.10
blitz,3233, 2023.05.10
blitz,3233, 2023.05.10
blitz,3235, 2023.05.10
blitz,3241, 2023.05.10
blitz,3245, 2023.05.10
blitz,3238, 2023.05.10
blitz,3239, 2023.05.10
blitz,3242, 2023.05.10
blitz,3227, 2023.05.10
blitz,3228, 2023.05.10
blitz,3231, 2023.05.10
blitz,3231, 2023.05.10
blitz,3234, 2023.05.10
blitz,3234, 2023.05.10
blitz,3235, 2023.05.10
blitz,3236, 2023.05.10
blitz,3236, 2023.05.10
blitz,3232, 2023.05.10
blitz,3227, 2023.05.10
blitz,3227, 2023.05.10
blitz,3222, 2023.05.10
blitz,3222, 2023.05.10
blitz,3226, 2023.05.10
blitz,3227, 2023.05.10
blitz,3230, 2023.05.10
blitz,3232, 2023.05.10
blitz,3220, 2023.05.10
blitz,3224, 2023.05.10
bullet,3330, 2023.05.10
bullet,3333, 2023.05.10
bullet,3335, 2023.05.10
bullet,3337, 2023.05.10
bullet,3339, 2023.05.10
bullet,3333, 2023.05.10
bullet,3319, 2023.05.10
bullet,3322, 2023.05.10
bullet,3325, 2023.05.10
bullet,3328, 2023.05.10
bullet,3331, 2023.05.10
blitz,3213, 2023.05.10
blitz,3219, 2023.05.10
blitz,3225, 2023.05.10
blitz,3222, 2023.05.10
blitz,3227, 2023.05.10
blitz,3232, 2023.05.10
blitz,3237, 2023.05.10
blitz,3226, 2023.05.10
blitz,3215, 2023.05.10
blitz,3221, 2023.05.10
blitz,3226, 2023.05.10
blitz,3231, 2023.05.10
blitz,3236, 2023.05.10
blitz,3241, 2023.05.10
blitz,3244, 2023.05.11
blitz,3246, 2023.05.11
blitz,3248, 2023.05.11
blitz,3250, 2023.05.11
blitz,3252, 2023.05.11
blitz,3245, 2023.05.11
blitz,3247, 2023.05.11
blitz,3249, 2023.05.11
blitz,3251, 2023.05.11
blitz,3253, 2023.05.11
blitz,3239, 2023.05.11
blitz,3233, 2023.05.11
blitz,3219, 2023.05.11
rapid,2828, 2023.05.11
rapid,2822, 2023.05.11
rapid,2816, 2023.05.11
rapid,2816, 2023.05.11
blitz,3222, 2023.05.11
blitz,3224, 2023.05.11
blitz,3225, 2023.05.12
blitz,3226, 2023.05.12
blitz,3227, 2023.05.12
blitz,3228, 2023.05.12
blitz,3229, 2023.05.12
blitz,3230, 2023.05.12
blitz,3215, 2023.05.12
blitz,3217, 2023.05.12
blitz,3219, 2023.05.12
blitz,3222, 2023.05.12
blitz,3225, 2023.05.12
blitz,3227, 2023.05.12
blitz,3229, 2023.05.12
blitz,3231, 2023.05.12
blitz,3233, 2023.05.12
blitz,3235, 2023.05.12
blitz,3236, 2023.05.12
blitz,3237, 2023.05.12
blitz,3238, 2023.05.12
blitz,3239, 2023.05.12
blitz,3240, 2023.05.12
blitz,3241, 2023.05.12
blitz,3242, 2023.05.12
blitz,3235, 2023.05.12
blitz,3236, 2023.05.12
blitz,3237, 2023.05.12
blitz,3238, 2023.05.12
blitz,3239, 2023.05.12
blitz,3240, 2023.05.12
blitz,3237, 2023.05.12
blitz,3242, 2023.05.12
rapid,2818, 2023.05.13
rapid,2822, 2023.05.13
rapid,2818, 2023.05.13
rapid,2821, 2023.05.14
rapid,2823, 2023.05.14
rapid,2826, 2023.05.14
rapid,2814, 2023.05.14
blitz,3242, 2023.05.16
blitz,3243, 2023.05.16
blitz,3244, 2023.05.16
blitz,3246, 2023.05.16
blitz,3232, 2023.05.16
blitz,3227, 2023.05.16
blitz,3228, 2023.05.16
blitz,3229, 2023.05.16
blitz,3232, 2023.05.16
blitz,3234, 2023.05.16
blitz,3237, 2023.05.16
blitz,3223, 2023.05.20
blitz,3209, 2023.05.20
blitz,3211, 2023.05.20
blitz,3213, 2023.05.20
blitz,3215, 2023.05.20
blitz,3217, 2023.05.20
blitz,3221, 2023.05.21
blitz,3217, 2023.05.21
blitz,3221, 2023.05.21
blitz,3209, 2023.05.21
blitz,3197, 2023.05.21
blitz,3194, 2023.05.21
blitz,3199, 2023.05.21
blitz,3195, 2023.05.21
blitz,3197, 2023.05.21
blitz,3191, 2023.05.21
blitz,3193, 2023.05.21
blitz,3187, 2023.05.21
blitz,3173, 2023.05.21
blitz,3175, 2023.05.21
blitz,3177, 2023.05.21
blitz,3171, 2023.05.21
blitz,3173, 2023.05.21
blitz,3175, 2023.05.21
blitz,3177, 2023.05.21
rapid,2800, 2023.05.22
rapid,2806, 2023.05.22
rapid,2802, 2023.05.22
rapid,2789, 2023.05.22
rapid,2788, 2023.05.23
rapid,2778, 2023.05.23
blitz,3177, 2023.05.23
blitz,3178, 2023.05.23
blitz,3179, 2023.05.23
blitz,3173, 2023.05.23
blitz,3176, 2023.05.23
blitz,3180, 2023.05.23
blitz,3175, 2023.05.23
blitz,3178, 2023.05.23
blitz,3174, 2023.05.23
blitz,3179, 2023.05.23
blitz,3178, 2023.05.23
blitz,3180, 2023.05.27
blitz,3182, 2023.05.27
blitz,3184, 2023.05.27
blitz,3186, 2023.05.27
blitz,3187, 2023.05.27
blitz,3188, 2023.05.27
blitz,3189, 2023.05.27
blitz,3190, 2023.05.27
blitz,3193, 2023.05.28
blitz,3196, 2023.05.28
blitz,3199, 2023.05.28
blitz,3202, 2023.05.28
blitz,3205, 2023.05.29
blitz,3200, 2023.05.29
blitz,3203, 2023.05.29
blitz,3205, 2023.05.29
blitz,3207, 2023.05.29
blitz,3209, 2023.06.02
blitz,3211, 2023.06.02
blitz,3213, 2023.06.02
blitz,3215, 2023.06.02
blitz,3201, 2023.06.02
blitz,3203, 2023.06.02
blitz,3205, 2023.06.02
blitz,3207, 2023.06.02
blitz,3209, 2023.06.02
blitz,3211, 2023.06.02
blitz,3195, 2023.06.06
blitz,3195, 2023.06.06
blitz,3195, 2023.06.06
blitz,3195, 2023.06.06
blitz,3196, 2023.06.06
blitz,3198, 2023.06.06
blitz,3201, 2023.06.06
blitz,3205, 2023.06.06
blitz,3207, 2023.06.06
blitz,3210, 2023.06.06
blitz,3216, 2023.06.06
blitz,3203, 2023.06.10
blitz,3206, 2023.06.10
blitz,3209, 2023.06.10
bullet,3334, 2023.06.13
bullet,3320, 2023.06.13
bullet,3323, 2023.06.13
bullet,3326, 2023.06.13
bullet,3329, 2023.06.13
bullet,3332, 2023.06.13
blitz,3198, 2023.06.13
blitz,3203, 2023.06.13
blitz,3208, 2023.06.13
blitz,3197, 2023.06.13
blitz,3202, 2023.06.13
blitz,3207, 2023.06.13
blitz,3209, 2023.06.13
blitz,3211, 2023.06.13
bullet,3335, 2023.06.13
bullet,3337, 2023.06.13
bullet,3339, 2023.06.13
bullet,3341, 2023.06.13
blitz,3211, 2023.06.13
blitz,3212, 2023.06.13
blitz,3214, 2023.06.13
blitz,3216, 2023.06.13
blitz,3210, 2023.06.13
blitz,3205, 2023.06.13
blitz,3208, 2023.06.13
blitz,3211, 2023.06.13
blitz,3209, 2023.06.13
blitz,3205, 2023.06.13
blitz,3208, 2023.06.13
blitz,3212, 2023.06.13
blitz,3216, 2023.06.13
blitz,3220, 2023.06.13
blitz,3224, 2023.06.13
blitz,3219, 2023.06.13
blitz,3206, 2023.06.13
blitz,3209, 2023.06.13
blitz,3212, 2023.06.13
blitz,3215, 2023.06.13
blitz,3218, 2023.06.13
blitz,3221, 2023.06.13
blitz,3216, 2023.06.13
blitz,3219, 2023.06.13
blitz,3222, 2023.06.13
blitz,3225, 2023.06.13
blitz,3227, 2023.06.13
blitz,3229, 2023.06.13
blitz,3231, 2023.06.13
blitz,3225, 2023.06.13
blitz,3227, 2023.06.13
blitz,3213, 2023.06.13
blitz,3216, 2023.06.13
blitz,3219, 2023.06.13
blitz,3222, 2023.06.13
blitz,3224, 2023.06.13
blitz,3226, 2023.06.13
blitz,3228, 2023.06.13
blitz,3230, 2023.06.13
blitz,3230, 2023.06.13
blitz,3231, 2023.06.13
blitz,3233, 2023.06.13
blitz,3235, 2023.06.13
blitz,3238, 2023.06.13
blitz,3226, 2023.06.13
blitz,3213, 2023.06.13
blitz,3215, 2023.06.14
blitz,3216, 2023.06.14
blitz,3217, 2023.06.14
blitz,3218, 2023.06.14
blitz,3219, 2023.06.14
blitz,3220, 2023.06.14
blitz,3221, 2023.06.14
blitz,3223, 2023.06.14
blitz,3224, 2023.06.14
blitz,3225, 2023.06.14
blitz,3226, 2023.06.14
blitz,3227, 2023.06.14
blitz,3228, 2023.06.14
blitz,3229, 2023.06.14
blitz,3230, 2023.06.14
blitz,3231, 2023.06.14
blitz,3232, 2023.06.14
blitz,3234, 2023.06.14
blitz,3235, 2023.06.14
blitz,3239, 2023.06.14
blitz,3235, 2023.06.14
blitz,3239, 2023.06.14
blitz,3227, 2023.06.14
blitz,3231, 2023.06.14
blitz,3235, 2023.06.14
blitz,3239, 2023.06.14
blitz,3243, 2023.06.14
blitz,3247, 2023.06.14
blitz,3250, 2023.06.14
blitz,3253, 2023.06.14
blitz,3256, 2023.06.14
blitz,3256, 2023.06.14
blitz,3259, 2023.06.14
blitz,3259, 2023.06.14
blitz,3259, 2023.06.14
blitz,3259, 2023.06.14
blitz,3262, 2023.06.14
blitz,3263, 2023.06.14
blitz,3250, 2023.06.14
blitz,3251, 2023.06.14
blitz,3255, 2023.06.14
blitz,3255, 2023.06.14
blitz,3249, 2023.06.14
blitz,3249, 2023.06.14
blitz,3251, 2023.06.14
blitz,3254, 2023.06.14
blitz,3256, 2023.06.14
blitz,3257, 2023.06.14
blitz,3243, 2023.06.14
blitz,3229, 2023.06.14
blitz,3232, 2023.06.14
blitz,3232, 2023.06.14
blitz,3217, 2023.06.14
blitz,3203, 2023.06.14
blitz,3198, 2023.06.14
blitz,3195, 2023.06.14
blitz,3198, 2023.06.14
blitz,3199, 2023.06.14
bullet,3341, 2023.06.14
bullet,3349, 2023.06.14
bullet,3357, 2023.06.14
bullet,3349, 2023.06.14
bullet,3349, 2023.06.14
bullet,3341, 2023.06.14
bullet,3333, 2023.06.14
bullet,3326, 2023.06.14
bullet,3319, 2023.06.14
bullet,3312, 2023.06.14
bullet,3322, 2023.06.14
bullet,3315, 2023.06.14
bullet,3308, 2023.06.14
bullet,3310, 2023.06.14
bullet,3304, 2023.06.14
blitz,3201, 2023.06.14
blitz,3203, 2023.06.14
blitz,3205, 2023.06.14
blitz,3207, 2023.06.14
blitz,3201, 2023.06.14
blitz,3195, 2023.06.14
blitz,3197, 2023.06.14
blitz,3199, 2023.06.14
blitz,3201, 2023.06.14
blitz,3203, 2023.06.14
blitz,3204, 2023.06.14
blitz,3200, 2023.06.15
blitz,3188, 2023.06.15
blitz,3193, 2023.06.15
blitz,3197, 2023.06.15
blitz,3201, 2023.06.15
blitz,3202, 2023.06.15
blitz,3203, 2023.06.15
blitz,3204, 2023.06.15
blitz,3205, 2023.06.15
blitz,3190, 2023.06.15
blitz,3192, 2023.06.15
blitz,3178, 2023.06.15
blitz,3181, 2023.06.15
blitz,3184, 2023.06.15
blitz,3187, 2023.06.15
blitz,3188, 2023.06.15
blitz,3189, 2023.06.15
blitz,3190, 2023.06.15
blitz,3193, 2023.06.15
blitz,3196, 2023.06.15
blitz,3199, 2023.06.15
blitz,3202, 2023.06.15
blitz,3208, 2023.06.15
blitz,3214, 2023.06.15
blitz,3212, 2023.06.15
blitz,3202, 2023.06.15
blitz,3205, 2023.06.15
blitz,3208, 2023.06.15
blitz,3211, 2023.06.15
blitz,3214, 2023.06.15
blitz,3201, 2023.06.15
blitz,3188, 2023.06.15
blitz,3192, 2023.06.15
blitz,3196, 2023.06.15
blitz,3186, 2023.06.15
blitz,3185, 2023.06.15
blitz,3184, 2023.06.15
blitz,3175, 2023.06.15
blitz,3166, 2023.06.15
blitz,3157, 2023.06.15
blitz,3165, 2023.06.15
blitz,3156, 2023.06.15
blitz,3164, 2023.06.15
blitz,3172, 2023.06.15
blitz,3159, 2023.06.15
blitz,3163, 2023.06.15
blitz,3167, 2023.06.15
blitz,3171, 2023.06.15
blitz,3174, 2023.06.15
blitz,3177, 2023.06.15
blitz,3180, 2023.06.15
blitz,3183, 2023.06.15
blitz,3186, 2023.06.15
blitz,3189, 2023.06.15
blitz,3192, 2023.06.15
blitz,3195, 2023.06.15
blitz,3182, 2023.06.15
blitz,3185, 2023.06.15
blitz,3188, 2023.06.15
blitz,3191, 2023.06.15
blitz,3194, 2023.06.15
blitz,3197, 2023.06.15
blitz,3200, 2023.06.15
blitz,3203, 2023.06.16
blitz,3206, 2023.06.16
blitz,3208, 2023.06.16
blitz,3210, 2023.06.16
blitz,3212, 2023.06.16
blitz,3200, 2023.06.16
blitz,3204, 2023.06.16
blitz,3200, 2023.06.16
blitz,3204, 2023.06.16
blitz,3208, 2023.06.16
blitz,3211, 2023.06.16
blitz,3214, 2023.06.16
blitz,3217, 2023.06.16
blitz,3220, 2023.06.16
blitz,3223, 2023.06.16
blitz,3218, 2023.06.16
blitz,3213, 2023.06.16
blitz,3216, 2023.06.16
blitz,3219, 2023.06.16
blitz,3222, 2023.06.16
blitz,3223, 2023.06.16
blitz,3208, 2023.06.16
blitz,3226, 2023.06.16
blitz,3229, 2023.06.16
blitz,3224, 2023.06.16
blitz,3215, 2023.06.16
blitz,3206, 2023.06.16
blitz,3198, 2023.06.16
blitz,3190, 2023.06.16
blitz,3192, 2023.06.16
blitz,3194, 2023.06.16
blitz,3196, 2023.06.16
blitz,3190, 2023.06.16
blitz,3192, 2023.06.16
blitz,3178, 2023.06.16
blitz,3181, 2023.06.16
blitz,3184, 2023.06.16
blitz,3171, 2023.06.16
blitz,3174, 2023.06.16
blitz,3161, 2023.06.16
blitz,3162, 2023.06.16
blitz,3163, 2023.06.16
blitz,3166, 2023.06.16
blitz,3161, 2023.06.16
blitz,3164, 2023.06.16
blitz,3167, 2023.06.16
blitz,3170, 2023.06.16
blitz,3157, 2023.06.16
blitz,3160, 2023.06.16
blitz,3163, 2023.06.16
blitz,3166, 2023.06.16
blitz,3169, 2023.06.16
blitz,3172, 2023.06.16
blitz,3175, 2023.06.16
blitz,3178, 2023.06.16
blitz,3181, 2023.06.16
blitz,3184, 2023.06.16
blitz,3187, 2023.06.16
blitz,3190, 2023.06.16
blitz,3191, 2023.06.16
blitz,3192, 2023.06.16
blitz,3193, 2023.06.16
blitz,3194, 2023.06.16
blitz,3195, 2023.06.16
blitz,3196, 2023.06.16
blitz,3197, 2023.06.16
blitz,3198, 2023.06.16
blitz,3199, 2023.06.16
blitz,3200, 2023.06.16
blitz,3188, 2023.06.18
blitz,3193, 2023.06.18
blitz,3197, 2023.06.18
blitz,3201, 2023.06.18
blitz,3205, 2023.06.18
blitz,3201, 2023.06.18
blitz,3205, 2023.06.18
blitz,3209, 2023.06.18
blitz,3213, 2023.06.18
blitz,3217, 2023.06.18
blitz,3219, 2023.06.19
blitz,3221, 2023.06.19
blitz,3223, 2023.06.19
blitz,3224, 2023.06.19
blitz,3226, 2023.06.19
blitz,3228, 2023.06.19
blitz,3230, 2023.06.19
blitz,3216, 2023.06.19
blitz,3218, 2023.06.19
blitz,3220, 2023.06.19
blitz,3222, 2023.06.19
blitz,3224, 2023.06.19
blitz,3226, 2023.06.19
blitz,3228, 2023.06.19
blitz,3230, 2023.06.19
rapid,2780, 2023.06.19
rapid,2781, 2023.06.19
blitz,3231, 2023.06.19
blitz,3232, 2023.06.19
blitz,3235, 2023.06.19
blitz,3238, 2023.06.19
blitz,3241, 2023.06.19
blitz,3236, 2023.06.19
blitz,3239, 2023.06.19
blitz,3242, 2023.06.19
blitz,3245, 2023.06.19
blitz,3231, 2023.06.19
blitz,3233, 2023.06.19
blitz,3227, 2023.06.19
blitz,3230, 2023.06.19
blitz,3217, 2023.06.19
blitz,3221, 2023.06.19
blitz,3224, 2023.06.19
blitz,3227, 2023.06.19
blitz,3214, 2023.06.19
blitz,3202, 2023.06.19
blitz,3198, 2023.06.19
blitz,3202, 2023.06.19
blitz,3206, 2023.06.19
blitz,3206, 2023.06.20
blitz,3207, 2023.06.20
blitz,3208, 2023.06.20
blitz,3211, 2023.06.20
blitz,3206, 2023.06.20
blitz,3209, 2023.06.20
blitz,3207, 2023.06.20
blitz,3195, 2023.06.20
blitz,3197, 2023.06.20
blitz,3200, 2023.06.20
blitz,3204, 2023.06.20
blitz,3209, 2023.06.20
blitz,3214, 2023.06.20
blitz,3210, 2023.06.20
blitz,3215, 2023.06.20
blitz,3219, 2023.06.20
blitz,3223, 2023.06.20
blitz,3227, 2023.06.20
blitz,3231, 2023.06.20
blitz,3219, 2023.06.20
blitz,3223, 2023.06.20
blitz,3225, 2023.06.20
blitz,3227, 2023.06.20
blitz,3229, 2023.06.20
blitz,3231, 2023.06.20
blitz,3233, 2023.06.20
blitz,3235, 2023.06.20
blitz,3237, 2023.06.20
blitz,3239, 2023.06.20
blitz,3241, 2023.06.20
blitz,3243, 2023.06.20
bullet,3306, 2023.06.20
bullet,3308, 2023.06.20
bullet,3310, 2023.06.20
bullet,3296, 2023.06.20
bullet,3299, 2023.06.20
bullet,3302, 2023.06.20
bullet,3289, 2023.06.20
bullet,3292, 2023.06.20
bullet,3295, 2023.06.20
bullet,3298, 2023.06.20
bullet,3301, 2023.06.20
blitz,3243, 2023.06.20
blitz,3244, 2023.06.20
blitz,3245, 2023.06.20
blitz,3247, 2023.06.20
blitz,3250, 2023.06.20
blitz,3237, 2023.06.20
blitz,3225, 2023.06.20
blitz,3226, 2023.06.20
blitz,3228, 2023.06.20
blitz,3231, 2023.06.20
blitz,3219, 2023.06.20
blitz,3221, 2023.06.21
blitz,3223, 2023.06.21
blitz,3225, 2023.06.21
blitz,3219, 2023.06.21
blitz,3213, 2023.06.21
blitz,3216, 2023.06.21
blitz,3219, 2023.06.21
blitz,3222, 2023.06.21
blitz,3225, 2023.06.21
blitz,3225, 2023.06.21
blitz,3225, 2023.06.21
blitz,3225, 2023.06.21
blitz,3214, 2023.06.21
blitz,3214, 2023.06.21
blitz,3216, 2023.06.21
blitz,3221, 2023.06.21
blitz,3207, 2023.06.21
blitz,3202, 2023.06.21
blitz,3203, 2023.06.21
blitz,3191, 2023.06.21
blitz,3193, 2023.06.21
blitz,3194, 2023.06.21
blitz,3197, 2023.06.21
blitz,3199, 2023.06.21
blitz,3200, 2023.06.21
blitz,3202, 2023.06.21
blitz,3204, 2023.06.21
blitz,3204, 2023.06.21
blitz,3205, 2023.06.21
blitz,3209, 2023.06.21
blitz,3195, 2023.06.21
blitz,3196, 2023.06.21
blitz,3197, 2023.06.21
blitz,3198, 2023.06.21
blitz,3184, 2023.06.21
blitz,3187, 2023.06.21
blitz,3188, 2023.06.21
blitz,3184, 2023.06.21
blitz,3179, 2023.06.21
blitz,3173, 2023.06.21
blitz,3175, 2023.06.21
blitz,3177, 2023.06.21
blitz,3171, 2023.06.21
blitz,3173, 2023.06.21
blitz,3175, 2023.06.21
blitz,3179, 2023.06.21
blitz,3182, 2023.06.21
blitz,3185, 2023.06.21
blitz,3188, 2023.06.21
blitz,3191, 2023.06.21
blitz,3193, 2023.06.21
blitz,3195, 2023.06.21
blitz,3197, 2023.06.21
blitz,3199, 2023.06.21
blitz,3201, 2023.06.21
blitz,3205, 2023.06.21
blitz,3209, 2023.06.21
blitz,3212, 2023.06.21
blitz,3213, 2023.06.22
blitz,3214, 2023.06.22
blitz,3215, 2023.06.22
blitz,3216, 2023.06.22
blitz,3217, 2023.06.22
blitz,3218, 2023.06.22
blitz,3219, 2023.06.22
blitz,3220, 2023.06.22
blitz,3207, 2023.06.22
blitz,3222, 2023.06.22
blitz,3224, 2023.06.22
blitz,3226, 2023.06.22
blitz,3228, 2023.06.22
blitz,3230, 2023.06.22
blitz,3233, 2023.06.22
blitz,3220, 2023.06.22
blitz,3224, 2023.06.22
blitz,3212, 2023.06.22
blitz,3208, 2023.06.22
blitz,3212, 2023.06.22
blitz,3216, 2023.06.22
blitz,3212, 2023.06.22
blitz,3216, 2023.06.22
blitz,3220, 2023.06.22
blitz,3224, 2023.06.22
